account,owner,MNGO,BTC,ETH,SOL,USDT,SRM,RAY,COPE,FTT,ADA,MSOL,BNB,AVAX,LUNA,GMT,USDC
E8kB5FQYNu6VhRyBiMpJzBXT6MY1hdQuQSTWBverZ19U,FdyxwBzPm5M4uGjHFRKXNbqudzm7vG1u9XUM3wB1C1A6,0,0,0,531027677,0,0,0,0,0,0,0,0,0,0,0,0
E8meef4Jvt1dEUBH9jFAFa5Xu8NfdNoNUEfJbjePRf8v,CDw4NDrmCriHsczqeDeWsF1t2Lqk1NVYHEdE4dKkyvNU,0,0,0,188470429,0,0,0,0,0,0,0,0,0,0,0,0
E8oczofqs9X3Z1Z3FfbA6Weo1sAAFtk8NuFu61LzEJVG,BCGTaPQxGEMjD7xUxwfwmVVYJ9CEGH33yJRi3QjwyiLE,842745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2212705
E8pDem7CtVTUpZFrYG3gjnR58ApLiBQHczkevKAroMfk,9ziNYBx1wKVQc6EBMVR1hRf85fT5S5LYYpX7AJsReayk,165,37,0,0,267752,0,0,0,0,0,657481,0,0,0,0,8052
E8tE5ZdL8mJnxxZ5Cp9K1FQp3fDFnjB3kdM1ApsH55Gm,9TRguGjYqWvA2SMaX24wgZAr3UrQ36CRB67MchAJ5sb6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,534
E8wNTzVWQs8wzNFLf3aetPW9Z4UTGB31bJpu4wHUqbGm,2PVJCmKTas6SrkfcfrwMVTnXLPEsnrZKP6ULg4aSTxMn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
E8yps6sj8LfJTCfPrFnMojK15XRcHR8s3frydpL1hHcH,B8FGL8GDTb8Zaqh3kjRS8b3ZbqEx5LJL8uPJoLE7H71Q,0,0,0,50648909,0,0,0,0,0,0,0,0,0,0,0,0
E8yvcDDLrH69iYhD1KujRFf26emSmNsT8aD7p15nMA23,4kDWCWt1SAzUYbmNkXhR5sEsXMvCNvtqD2gumNHS9th4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4234502
E8zkwhd2vjZ4KsTjDvewFgoMGxQKLiWG9NsyQ9qD6ZH8,BrLXXAEHAhgdQY3veNQKTMFRxg3rCh5r4f8TEdE8th7,1621635,0,0,224,0,0,759185,0,0,0,0,0,0,0,0,65961
E91Hw8Ng8vNoQY1YrAt6vxm8jEDQY1ARV6ABeoPcwd6Y,AMnL53CPuiU2GeuGXE6kVj4s7zahgodv2p11tnT57jCC,2449390,0,0,4104792398,0,0,0,0,0,0,0,0,0,0,0,0
E91gBHDnNkKX6s9uRjtTgoVzV8uuZVy3vvx5P4Di6azP,EaEgUQfK3wVUxqdoQxmaLXinXH4udZUQjLmpA7E2ktYZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
E926jEB4cX1Bus1333cXEEZHdspwrVLXw9L4Yusj5FCz,BxigU8iYarSaNrqCp8qLbQsavkqiXmFQnN5PNPeGghNt,1170716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24912297
E92BWJ1QVH6TM58s1NezMavze14ucDPSrhXeeBqACSyc,GbixqqyXpB6je5UKCNk6ug5JohybYQ7kLTiybZHeiPw4,0,0,0,0,152769,0,0,0,0,0,0,0,0,0,0,0
E96MexbstiY2TUioQhE1iHFLjH4vGzPk2RW88BmGcaTW,EvPBBrFUPQXqrRxs467qwyYYdk2nayZSbBa6m1wCraDD,0,0,0,1218,0,0,0,0,0,0,0,0,0,0,0,0
E96PBtzQAKLjhEYaTtdNBMFsXRYEanjhPTfFsScUSmfL,SMdwL3pvXSsijSHjjMk7L6EtFo5hXZWziJgEkEw27df,0,0,0,810385728,0,0,0,0,0,0,0,0,0,0,0,10684
E97bCWUszzi1pZjTT1am6dFKB9m4Y6Ar8ouUU6cpnTz7,2PmyYPVF8tXbXUDwGWx4Mh5Sjn32uGGxNBiGiJG8MPYA,0,0,0,7601,0,0,0,0,0,0,0,0,0,0,0,8490
E99P4w72hBhTJXAnkjH6A7YCADrwdL5cQe7AT17znqQ2,7ne8iKp5Uya2cgLi6FqTDqS9Ed2UUoTE3RmVPQur2tMZ,1390482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
E9ASDVnHkigUydhSmQxh5Wm6nEbZwQKixDJF4Zvukht9,2RyoEmS74fMNN5mi8ioKFj5Ns5pJx5hz9N8RzwV1698r,0,0,0,51503848,0,0,0,0,0,0,0,0,0,0,0,0
E9Esu6doJkhyJTzGCn7Sig8Qoc6vSpA2CASJSbSvxRRP,71HxJRoh7L3Kbkono3bnyuE8Pm5Tu3kjPA5f5F11pcYJ,146427,0,0,5064913,0,0,0,0,0,0,0,0,0,0,0,24
E9F7kvx6rCZ3HNvpW7f6TShmxXu9PWToFaRLPt3C14SF,8AudtwMLts4E2kxLi6fJT6UMtxbemPsab5ggRRdPpQ8R,18627399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2262
E9GhXgZANFNNaLSFVeQpQGyvaw9doBWy4Wqoe9mbQuV1,EaEHBHZYt1z8jW97ssPDQALJzuEmXejJN6vjEyDuHd4P,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21857
E9JWkLPRX65Vwd4MiyZ4DyhkG9M1JWmsXGRTMvisn4dQ,2Q2c7Bo6ssSMbR1EGs5VYAZuwfRtHD6VekrvwRNK6cRZ,0,0,0,502312860,0,0,0,0,0,0,0,0,0,0,0,0
E9JeYeCA1WGRNrkc24BogrPZFSGS4BJ1qGWeuTWnWNta,6UXwuUq1XUbnKhbZjJHPoAEfwKDJN3KwndP31HDYrKCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8103568
E9KW4qCSWvbqAFoYmNgjDyk4s78Yrn5iYSVdE5Nd3CDQ,9F2FYo6UbVFwb84a8iXcD4ie2dRtUWhu5vzjm4mT16np,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
E9Ky8Rn8WhPEvLBjmLhnhcvcsJf8i2iXWjTMaUHVm997,8FBKT768owCBbm4WpEGg9jszU2BJ4T978dWFqas9LyWh,61908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
E9LsWfeRoMdUYUfyKQmNURahu5F7nFotabTDFQYnboBP,7fxTHpQeCdCANBTuZ1S7WWJ3cHYLgMZNDHNRdHimATJN,83607,1,219,642939159,0,0,0,0,0,0,0,59,0,0,0,0
E9NRGYm4bKL3kQjBLutcNwQthWVvzqSGvAd3x65bxPez,57tZtxG4Aipzg78umm1aQnYpJ5hEJppnd86TFHPn4Zqc,0,0,0,133194,0,0,0,0,0,0,0,0,0,0,0,23472452
E9NYyx1RnFx3VaxG5whjtbqCmn9xqsybRTrvmNbZ5Cz6,54FwgyLCwpfUVGJZ39dTUxW8k8e9fjveV9mG7jFVubVe,0,0,0,0,0,473,525,0,0,0,0,0,0,0,0,1
E9TS3if8e7jXxnKhFSmXZab9HwMnMAsK2sB5Xmu3MWdi,5ZQJ9nHK7Nge411KS7PsvpT9MFAZonRgEMwsW3KosPyi,124,0,0,0,0,0,13018,0,0,0,0,0,0,0,0,111486553
E9Uzzv7pAeWpoWHKVyFHaPJ4dHuUNmGg2UmW9pREYuy5,8okR8dvV9kLiUqseR3SFy8GCSqHWm5UtkdkRE53BmDou,0,0,0,35454297,0,0,0,0,0,0,0,0,0,0,0,7848
E9XCjNjYS51Ka2WZDvrCe9Bpc6TbqMtXVzdWD4cweVmt,7qBTkn7T2z2Pw3rragdYrWeGUpdfqHkdanhgP7DUYfyj,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20161509
E9aHjXstuD6ao4BfKqvovhA3gxaj5gpy2xoNvnyEGXhq,9NpCSdPfotymUK6HxRaXxCByCJs2jAyBdi2ZxwCFhZxs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
E9acSyXFWHrbuL3PaZLaFYABGRBrdF7A4aMhXQen63Wh,3iuSrFxFKRi5V8h4nRQr7nQspJR14tThK2AmRRy6eExn,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,73
E9bcXtpCNjYwpQuq63mJDgc5GgqRxeh9CX4qG3er55oe,6qqMyav19b8o2eFD4jSPyNvGxoDLfi2XvGGbvr2RjVqb,76052924,0,0,0,3,17910,0,0,344,0,0,0,0,0,0,252
E9e4CxzfrVtpAaC64pbKNLstZHBzN5GYUpD3tQu9ezar,9heBGCo8KHG7qrGJL5regFK9uMHQSfgrPogpRr3pSKcd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,767
E9eMVaJ1UnQMi3WrkRP8iThGJ8JdQMtXzBjhC3zMfPfa,7reMieMkh3MCJXQqmnv9xhCBcy3B5qaGbhf6HC8kZFyc,0,0,0,0,0,0,0,0,0,0,2079386206,0,0,0,0,0
E9eT7XRKu7KuJkrmEU3vDdY2g1xHF2CyP2jVkc6fZsGq,HqifXaL9SbbspRs5C2eSK8jd5s3MSaih1CbvXHxbAsAs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3376737
E9fi2xJ65ntqArbt7H1PKDtFQ9Btq5knipTnWudQbrr4,BVPPytYZVDmQ7Kzt4Q1F7PqueehBow8Tm9j4Bk5HbEqa,1428786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
E9gsQauSHU7ByiL51hrb1nNXerFCAQfnZWauqAujzvUf,GZDZFmuPbpMmpey7RahXzWoE6exgF6uToRcEFzD8fQSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3053043
E9i4znzdKYG55PLMuwAijB6a5KcDCfSfejWMvMhJWNs4,FHYwickX9sUXMuFxg31Xpu7naASw1Pkf6CKoqRWbrsu9,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,10104208
E9irhe1Auns88ToFfuiZ8GAMpk4aEjPKMjJkKrg7PKzk,9X2FMETcuprSTGX6hv2Gdth8ox9cihWTemYyUrCUnRdm,0,0,0,12154642815,0,0,0,0,0,0,0,0,0,0,0,2006047677
E9kPUAiauAxX6Ni64zR7EqMY8NS4dC6LGZ97Xm1Co138,7BoU48zvSv3Vsv9Hd7mx178ghYYFXmsGccL5eRyR7WLw,496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
E9oPvoD5dfqtgxAbEPLEq865PMmg9eYGGqi7iscDQWsw,2DsrvXroF9262yuA9z376iLcPMVzd4qNPyPHXBXifraW,0,0,0,106442463,0,0,0,0,0,0,0,0,0,0,0,0
E9ojmPyHEz2eXvFAKBKfGgotR9VMCedRA8Rc58puT5xN,7H7up1CfeLA8r7P4yGjTWt3PQnA5TEUrhWadj8hoioGf,5756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
E9wkQJjYyxBBGz3ddB6nR7nZd34K69gW9eu7a6pi2SzL,97KvYZKRbET1zu5CzDZMepKfuCZvduqwvkGFqwDik8Rw,467554369,0,0,0,0,0,8202256,0,6947449,0,0,0,0,0,0,0
E9xuysP2wvnGfhCYY9zWh1UWftUbKhcLRyu21JYaNxo3,CsfsUk9AqH8mrSbnqfY5VcnK8zcvC9VXNFmspm41m3Lg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171040134
E9y4CPnXcsyBTKg7F7e85nzWXSVetRiHpPx4t8pUg692,zPDEDQGX17mXFMAaEzV9EWUq9hxrVCJ637uqgQgxNRt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41053
EA16YmjQZBKr9XbuE2icP4FBjp5gb874qknRKhHNoMxJ,D9YZNv9QULKm3V1udozZuZofzipRJ2NngpiGxLVD1SRB,0,0,0,8103829281,0,0,0,0,0,0,0,0,0,0,0,0
EA6F216z8T6RUQ9tQfEfS3ocQiNGASWH9xwcvmiHbzZY,CWqxdYLEeab34oj2mbgw2T1L4gEbEbhZ6fqwFvrj7rGL,0,0,0,50649101,0,0,0,0,0,0,0,0,0,0,0,0
EA6FidwatuybY7Knza6kkuiz97mBAPvRbXCnM9gpn1Dv,5ko4Sp87gYW46h2HNiW73gtr39oMFgDBgemrux2NZg1S,0,0,0,64,0,0,24274,0,0,0,0,0,0,0,0,0
EA7XgTmCh49xr21rZNsZromWieot1Lcv5NEUVKqYd8dw,7U8NYF9JKf9cgyZu89RYNFogFKKcm3TDCbsfVDDXJ41L,3478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8130
EA8WMEy1TiRHsvQ4zqY1ZJHNN6A7zyp87QbbW63yBsDX,4CxYH32KjKNuM7YYzYoSLgUJuyQkufLY2Laviw7EtnXW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004124578
EABPRciCVH9Hk3ano6eBx5ZJZroB64LVpMC9jzFaYfjn,2HudQ2G5AFyD14c7fS1xAMeagWANXqoFhKRRv1dYjZsv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1409
EABnyS4E7z796zZU8GTZTkfRrQV6dRsqmyTZiJaUcw8h,yPRT99cmyGnXVBq3W4ANX1xxstF574Ah5LAJugzHZbC,8696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98809220
EACJEdGNiMQUPcPVdtYA6P4vUdF9Sta6boSqbmSbV4kk,cwWv9GtW8Kx6Y5kxfvN432r3tCDvPK4yx4yJe7TGgnQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7832
EACaJdJ7LCZBjk9Ms325DyqnxPvymdp1ppZZwm7yiAQB,GC5FJcAAMRvaaFigfrX1KXgZVgoqfcHErAoXseMA9RPL,140795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25761768
EADcq63bQUYxo8SXEdhivw434GSUwKA8xXM2CASC4dto,FBrQf7CCinTytkbkoPmwyDDwuUSaD7yWzMkeGVEfq25C,1717252,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2
EAGRJBJmcSKcbQ2m22Lv2t8RusUwUaBu8gNSF2qS49eS,91HGSQnBWFejTQAhXosMJ3jFSC5cQMWiBnR41BqxCttY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195840479
EANc1BKXT6cQQrSMaCarkpFFcXz9boBrGLjiWZRnfRXj,9tXhdNMZwkrHXsZ97QdbHpk7oUKU1zzs7q3sp2CWpAYi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1010168
EAUXHMu6tZBdZxJRy38DUno9FTxH1TiGhzWqZKuFPxqE,KsiwoYW1TF9ibLBA3h8c9cv9gc3qiNybFs6wJ9Cc7ef,17102,0,0,1507077870,0,0,0,0,0,0,0,0,0,0,0,57360596
EAWEPNWGX9HJuwUPEZH4FC1J4feuki52JQUgGjjVXBQf,DEDGsJtbbY5zg1g8bpgyyLubrdqjvtgcH9EWi8xSQDTc,18800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
EAX53gDehxm6KtVh42GaPkvEcDe3xyjCFqUNoGCB2GSB,BMht8c84SxsmefxzmL3QbwBuSzeDVK5f7YKE4NeVCZAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EAXyWs9jjQXWKcrbQasi2cE2sHFNGHZiHLFy4acWcYQf,3jKwuhmbamfdCxo1X2ML5yjYFnfhwQ1UBwQrpxWzkJXo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18841890
EAYHwxamJ3ZX4KSZwyRDmo8czM9ba7uq6rfZFqN1GNAY,2Zae3oaQDDyfs5iFiNFPnCVw6EjzkUCwK6YgeR7a7r63,964823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136
EAf8DPABQCQMBAnW7kUvMMGTYWZzoEwUATG1Bun1K89b,HJ7BVAfDebv4BdidspqFq6xZrHHfGkjXFBXorjFHxc83,32258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
EAgkw7bADk1jf3ZDx2C8gSymnAsRruyqbgWeAtTKSbmR,HCc3yNdeDDWX5kQfHXMJFtzBgRb98BLPv3ghAKES3yCv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3994
EAgoEzJVPya2h6RUQvpKG25Rr6zGABYEhhbqfpy1vMsW,2HTtu49ZQbNVDmik13jwvgizvd6xgekQGMBo1Cj23WQj,1251094,0,0,26976819627,0,0,0,0,0,0,0,0,0,0,0,13280402
EAiy3JFDEzhDjnXYvRhEbFC8aqRxXFMwexJoe9KE8hir,E3QfSoP7wv4JdcM8RLZ67uaExT2JwRREFQy8ZZgbDakM,4205734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EAk1NpU7dxt6cBnrk1YtwFZxQPnE4dTw7EjAHTq7vzT9,8RQrftvvDMztkaUK7USZjeA4bkhJZLX9f1jygdWrsYgb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EAk29WbD6Kyh5Ckzn4s95udGjrkyxGViqpZXXQTGeAcT,BhbAiR5RDPmM9xN7fZ35dSqKq8g9MPw5JUaZbudFrsfC,7806874,0,1090,77964887010,0,0,0,0,0,0,0,0,0,0,0,0
EAmRBvJrUkudt4Un467wHCJ6SjVpcKiaG431VKRJVQWq,58msDQbAGeyxFCaVkJZaksTB9GTHz1BG5eumZU1S6xFm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4709
EAnap7Usc24rKDKF8HE7sKomfDjLVFqwrGq5UL7AdKQN,7AJbNZwjnLhxDD8MXVvnp3i5aMD2MszVW9o1SNTHQfwQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
EAwWDVqw2kDr831ykrrzxkd3JFAaxfgcBUzxJWMK4nLx,9VwUmwjDpD6cGQapF76Vft6ndX1Z6WnN2LDebpyPLs5u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78658
EAyZZF5szc534GadC3PEAS16A46zXxBXcGvqtZk9r7q7,HTm7o74UY6vmMC47dx33JJhQpUSmthg4f9xQX1fLfRsY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EB1C5cS2ePMLye2BQCjLZnQZYeg3yBEjvNzNjrkswvF5,AnoMxxr17Qn2zW6VsKuhi6gbn557x3srDgwukP11nNJ4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EB1KwwRPbyVyhen3YHmHzUu1qboJkSdiXZCE2g2V73Dh,5d3HGijb91Jc38axdtc4qvh7qRqiPTEhrbCNXBqmDqkT,37145,0,0,1443,0,0,0,0,0,0,0,0,0,0,0,44858
EB73vbsEXjLidKgUCQjze2UajtGRR7Hbt4SHgP963dfK,AAWzpYNhp6YGXME3E8JLgk8fvKC3akDAZZtk9XFGD38B,0,0,0,40392751,0,0,0,0,0,0,0,0,0,0,0,0
EB7KvaXjpRi76EUeSHinf6jDtPMutquiLWbuciLN7jZs,Dih257HXTY1UF73EQEeibqpmHNDuAr4Vbp851Z9g8NFq,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1420526529
EBCkgoSurz2PjW7rM8Za2NLZg4PacMADU9CygRkvGeyP,EigHzE5Za69MJua1Luggzq84aBPgLzoTFXTH7JyFgJ43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6275945
EBFFDNT2SdejT5ac2dM89Z1YTwHg6fcSEceDUqD66pLU,8xG3kWGSecNxUKWFV8CT81nFYz3azrqcLYcurZsTx4n,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351
EBGtF3vRMjnRdqjhyzBFZcg7Fo3MUocafUohK9FbjgTA,Ae84x1pFXx4TeY7iaoY3PvEw4JQ9CmRRw8kPtWg1szQ5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
EBHMoZzfmkFge7PefeqeqHPGeeQ18hs6DmFcbP4mTRQx,3wHTq17c6zs34epfFaiESsCiZaQWzAhLJcC3bEp6YQ9V,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0
EBLHujL4V4BwH5e2EUm1PmK6xqVExvVfNbye1tJDog4X,AHoo1UQyYCZwcboBzCKGqEQTsrt3HxhrMmh9y1CgnsAQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91614
EBNhy47Qwnp1XmL9FRtC4yYmbQD9ruQRHVb8YBmSpdSo,o4eReeYzXtkGgo6bXYyRh5mgdYvVv4L2pRVxHwUQSue,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345896
EBP8LLoj4yenckNAJQksBxvTwfw2sxYrECzMuuy72rbV,9WL11fxz6ceN5KxuyoNv1uibYHydXCSod53JSsRiGYM5,0,0,0,35453720,0,0,0,0,0,0,0,0,0,0,0,0
EBRWcYhz5EV4xzQMrpcKcY3Sb18xmsWA7S8um1wVYFVS,6SSBycZy9kwWYbAtEcxDJKq2tLhdueP3vVAJKBTkTBg9,0,0,0,32,0,0,2,0,0,0,0,0,0,0,0,1
EBU5hUDeHxaYXFzNwrnrEuEsRcc1ZgVGZ5TxA123zscn,5x9DAQqaV118CEXRPYgEARDZe2pSSZbiSoiKdACcb6s,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2785675
EBWJfGGixUnsYvXCMF5faRzaopM9o4Y1q1EiiyvmNndN,5KTRtFRxZxAtVyTafLZFivtDpfBv75J7i7GrYRga1pBf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1802
EBXCrjq4t6j1PM1azqY22fLR5Z4SYxmk47uFx5DwhBPw,5tVfhJ89YAJsSaiUFBGxvjDQH4UeJB71kqtGpc4kJgio,106963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
EBdf5Jh9tMpgKtA4PANCBo1ZUCv2Gm4aEQCWCmep7vQy,8Zcs29stW7bdspm2EN2KkJT1fEzJgjPQsD83rB6Mvb2x,30353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183428
EBh4cR3VnpKRZv6d1A2Dw8kyyu4miR5v2NGaUygnfAuW,H7JS3FPaUjf6iXfbpUv6aESkKGACvyi6kgDKx6MGqKnp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13274
EBhhLDFrVQGBypqzYWcT7hskp6BbF1oYSRFsBwo7VHof,DLgYNAWBy4xcdE43Qr9xi4gWjJZX3DHhNAierD1uSTcj,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EBiDR9URvY8f5K3jWta8koaLCZC957PqpU3bKZdM8qa9,5jHcwjL6mmvgWEvTkPk3Ps6Fu7M6moiocASQuBLmbX4f,194132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1636929709
EBiHge23LMMoUdBnsJst1V3uY5FMtJ248XLeYsAQNvv3,84Hm2JF1FPT6G5J61iWwqTBKHAbz6TjhvrEWTXTeeQiu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8851
EBmX265jjk1Yr9KDyKzJY3bf6A3BEgcys99xG4xrL6vF,AYiErfhp3gDUmYhMWvM4HnmGuZx5rZLCsiv3AVqs5X2g,0,0,0,50612155,0,0,0,0,0,0,0,0,0,0,0,0
EBtfQcsnMuf6RJ4HcYGEGafUAeC5p4nWysxNHPPYtJeN,99Mjr1zmP53P1e7LH4xzVzxCQA8KDL9DCTbyeWGmcTJ6,0,0,0,35192815,0,0,0,0,0,0,0,0,0,0,0,0
EBybPUFpnZDxzNed2F6F891F9V46hmUvvMnnj2Pn61Gk,HYfAjutsRa6SHMYgJZsCsRbD8U9ByrxhMkCuGGzjS2Zd,0,0,0,0,0,824,0,0,0,0,0,0,0,0,0,0
EBzS1LVof7Zj6RqddjV5Furc6skxkTEr2v2PK2JRjxby,BpYowWTV7oRrWu4S6gTcNqeBBhMqxZMJrD7sQEhdBsLV,234300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
EC5aGfs2srcmDrHXrFuSPU6AfjYvhj5tQfxaETAwBkhw,Dn4hFqbRLQEbvzHg7wYD7Ku7US9FJSSRgZQqHzicCu1a,76816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
EC5ba9WFNNzUAgDXj2P6GMUAMWxoHdGbV3iNczLDSDh8,7GnTmHA96eWcwcsfva8fzTX2VAJptd5PunL1k1t98NtE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
EC7MEdtakdLQUA58KxEsn64WadCNYGDz1xSpJnzfyEHS,C6cUiW2PjF3oVXvx2UoQApNJuMURLqur5saTKvyK34D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
EC86xAwe4navWYbVq6by48U22mwcKPzw1yV1oszMqHpd,C65r1qPXcZ68jVpG4Yfi4bAQtwS3g8hFJ3ZmdpKrWnuw,0,0,0,101409974,0,0,0,0,0,0,0,0,0,0,0,842016
EC8whN5iQEEwwV6iRFEia7LSgMLZ3C1BcG8Zm3kHhgJH,EZMD9W4mNnENfmF1gttF9Wn8LUh7APtyAzsqVfBfRz4m,455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
ECBfgc6JePfezQQiMJLpXboco1aXaRVv5qTu3Fdj46p7,9mZ5MJiQtKtFH8ztM3koeEnJ5TRspQNpqBtCZDZ8dw5d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1854
ECCbjfFRRt72rSJVVctyZFkHyqHeMME65yzKozo8CYee,4pk8bZo2HFu1hnvPDECwuH1Z68oGnGGWVaXwsfoQ5EtT,24597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ECFjUxrtWiNVG4iEB41G1jERX5YTQKgZdhgEHUgwdYJo,7j1Ck7SKeLUR4BLFFdKFynRHNkejdf7EKrGi7cv6gJdU,375096,0,0,10020729249,0,0,0,0,0,0,0,0,0,0,0,10109255
ECG3cztjVf7jxv9cyHAZa6M8enk8duCctKQqd5iUVeQL,34ipAfEXCKUyZykgFxD1DvANAEDVXqA6R876KTL2dxpF,5010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ECHcLWrz1rphGdiQKznuYfXyjLau4hojm2xGHbggwNpd,GH5BSXwF7Q2tyBdDEqEfHqMBdQ9CfdLkqYZGUTHjQvdf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,603803
ECJnRJ8ejp3pXrhdE88ZTUzNMzseXi3WvB2yg3ayd968,8PJjiME5CLQU5zhF9zoXBxRJ65MmMPPDYu1up2H5pQJg,0,1,4802,12315,48883,4694,1795936,0,771,0,5370764,1117286,11249199,0,0,148822976
ECKPQjwQXdtMdgwMFQfxLpPsEjizP5739Zn9RD3KHoZs,5JgDF1eQ6xe5PKKsYGsqCUAQ74T2LEpWgSjJTSxAVUka,5010,0,0,0,1,1,2,0,0,0,0,1,0,0,0,1643878210
ECMJftC4JucHUY3WbXXt4okKb2n68AcBtv2d6ZG8hXsB,HihXJEAc94GMYwJqmWbaCyuza5UGQPrZqyUMTyMbKxCQ,0,0,0,48428,0,0,0,0,0,0,0,0,0,0,0,29
ECNVMWmcZC3irEPaXFxPH3RikUjAfHWBxNFjjf3hs6ng,2A8bmDEsuWuUYyUzvYVMcGwCt9dT3PzMvSkR6vR8QGhr,0,0,0,1012989,0,0,0,0,0,0,0,0,0,0,0,999
ECPd284Z4stATQPRrz5JtFR3jyS4eU8J2pNNYjko4ALL,9NBf715GdgnHnk4cs1Wt8gQrvGsG5qtJGuUMuweLrhTx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99
ECTAgBNf1WUhC35x8TKPohXBQGXzC7PKkyjP48dEwdQN,4JbcEykn7RUsQ2Te7Y5Veb6DAWi3MiBAy1XZXLm64KC5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ECYHFeZ2dybn9kXARcCPueEKTkM5tpPmmyd59VPkkWpQ,EwFV3irojVEUjsd4pqUcqgtQvUFnRUiV1Hf9X7aKjKST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69
ECYTKQJc7Lc2aANuKAaCVjg6sGHHmYBhSVZtrYGEnaFr,x6cStBEUNoBxiNCCV2HMpFBgJ2oDecA1wrQa7BgkTZi,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
